Agency,Date,District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1JS,B2JS,C0JS,C1JS,C2JS,D0JS,D1JS,D2JS,E0JS,E1JS,E2JS,F0JS,H0JS,I0JS,J0JS,J1JS,J2JS
accountability,2015-07-14,sindhupalchowk,Sanusirwari,4,55,female,chhetri,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_get_shelter_materials,news_about_government_decision,1___not_at_all,cash_for_work,food_aid,1___not_at_all,other,first_come__fi,2___very_little,1___not_at_all,2___very_little,1___not_at_all,toilets_sanitation,option_18
accountability,2015-07-14,sindhupalchowk,sangachok,1,40_54,male,chhetri,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,3___neutral,option_6,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,3___neutral,option_6,cash_for_work,1___not_at_all,based_on_dista,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-14,sindhupalchowk,chautara,5,25_39,male,newar,n/a,government_service__i_e__teach,n/a,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,financial_support,1___not_at_all,cash_for_work,building_mater,2___very_little,how_to_get_shelter_materials,how_to_replace_personal_docume,1___not_at_all,building_mater,cash_for_work,1___not_at_all,other,based_on_polit,2___very_little,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,2015-07-11,sindhupalchowk,Pipaldada,6,40_54,male,chhetri,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,toilets_sanitation,financial_support,housing_inspections,2___very_little,housing_inspec,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_healthcare_psycholo,2___very_little,housing_inspec,cash_for_work,5___completely_yes,n/a,n/a,5___completely_yes,1___not_at_all,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-14,sindhupalchowk,sangachok,1,25_39,female,chhetri,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,toilets_sanitation,1___not_at_all,cash_for_work,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,1___not_at_all,first_come__fi,based_on_dista,1___not_at_all,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Sanusirwari,4,40_54,male,tamang,n/a,ngo_worker_business,n/a,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,financial_support,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,2___very_little,building_mater,food_aid,1___not_at_all,because_people,only_if_damage,1___not_at_all,1___not_at_all,2___very_little,n/a,n/a,n/a
accountability,2015-07-13,sindhupalchowk,chautara,2,25_39,female,newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,2___very_little,because_people,based_on_polit,2___very_little,2___not_very_m,2___very_little,2___very_little,maternal_neonatal_medical_care,toilets_sanitation
accountability,2015-07-06,sindhupalchowk,Thulosiruwari,3,15_24,female,other,Giri,other,Student,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,education,1___not_at_all,cash_for_work,building_mater,5___completely_yes,n/a,n/a,1___not_at_all,option_6,building_mater,1___not_at_all,based_on_caste,based_on_caste,1___not_at_all,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-11,sindhupalchowk,Pipaldada,6,55,female,chhetri,n/a,other,Grihini,yes__a_lot_of_,1___not_at_all,short_term_shelter__tent_shelt,healthcare,financial_support,don_t_know,n/a,n/a,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,don_t_know,n/a,n/a,5___completely_yes,n/a,n/a,2___very_little,1___not_at_all,5___completely_yes,1___not_at_all,healthcare,livelihoods
accountability,2015-07-14,sindhupalchowk,Sanusirwari,4,40_54,female,tamang,n/a,other,Byapari,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,1___not_at_all,cash_for_work,food_aid,2___very_little,news_about_government_decision,how_to_register_for_access_sup,2___very_little,cash_for_work,food_aid,2___very_little,first_come__fi,because_people,2___very_little,1___not_at_all,2___very_little,1___not_at_all,psychosocial_counseling,toilets_sanitation
accountability,2015-07-14,sindhupalchowk,sangachok,1,40_54,male,tamang,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,financial_support,long_term_shelter__housing,food,1___not_at_all,option_6,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,option_6,cash_for_work,1___not_at_all,based_on_dista,other,1___not_at_all,1___not_at_all,don_t_know,refused,n/a,n/a
accountability,2015-07-16,sindhupalchowk,mankha,6,40_54,male,brahmin,n/a,government_service__i_e__teach,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,3___neutral,building_mater,cash_for_work,5___completely_yes,n/a,n/a,3___neutral,cash_for_work,building_mater,5___completely_yes,n/a,n/a,2___very_little,5___completely,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-16,sindhupalchowk,Thulosiruwari,3,25_39,female,other,Giri,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,toilets_sanitation,1___not_at_all,cash_for_work,building_mater,3___neutral,news_about_government_decision,how_to_register_for_access_sup,3___neutral,food_aid,cash_for_work,1___not_at_all,first_come__fi,based_on_dista,3___neutral,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Sanusirwari,4,40_54,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,education,financial_support,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,other,2___very_little,cash_for_work,building_mater,2___very_little,only_if_damage,joint_families,5___completely_yes,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,2015-07-17,sindhupalchowk,Mankha,2,15_24,male,brahmin,n/a,other,Student,no_difficulty,3___neutral,long_term_shelter__housing,education,toilets_sanitation,1___not_at_all,option_6,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,3___neutral,based_on_dista,first_come__fi,3___neutral,3___neutral,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Sanusirwari,4,55,female,tamang,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,cash_for_work,food_aid,1___not_at_all,based_on_polit,joint_families,5___completely_yes,1___not_at_all,1___not_at_all,1___not_at_all,gender_based_violence,healthcare
accountability,2015-07-14,sindhupalchowk,sangachok,1,40_54,male,chhetri,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,financial_support,long_term_shelter__housing,healthcare,1___not_at_all,cash_for_work,option_6,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,don_t_know,n/a,n/a,1___not_at_all,1___not_at_all,1___not_at_all,2___very_little,healthcare,livelihoods
accountability,2015-07-17,sindhupalchowk,Mankha,2,25_39,female,chhetri,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,toilets_sanitation,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,food_aid,cash_for_work,3___neutral,based_on_dista,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,financial_support,livelihoods
accountability,2015-07-05,sindhupalchowk,Sanusirwari,9,25_39,female,tamang,n/a,other,not available,no_difficulty,2___very_little,long_term_shelter__housing,short_term_shelter__tent_shelt,toilets_sanitation,2___very_little,cash_for_work,building_mater,2___very_little,how_to_get_shelter_materials,how_to_get_healthcare_psycholo,2___very_little,cash_for_work,housing_inspec,2___very_little,first_come__fi,joint_families,5___completely_yes,2___not_very_m,2___very_little,2___very_little,education,housing_inspections
accountability,2015-07-16,sindhupalchowk,Thulosiruwari,3,25_39,male,other,Giri,skilled_worker__i_e__carpenter,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,other,financial_support,1___not_at_all,option_6,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,1___not_at_all,based_on_caste,based_on_dista,3___neutral,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-14,sindhupalchowk,sangachok,1,55,female,chhetri,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,option_6,cash_for_work,1___not_at_all,based_on_dista,other,1___not_at_all,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,2015-07-16,sindhupalchowk,Sanusirwari,9,don_t_know,female,other,not available,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,building_mater,2___very_little,joint_families,based_on_polit,5___completely_yes,1___not_at_all,2___very_little,1___not_at_all,toilets_sanitation,short_term_shelter__tent_shelt
accountability,2015-07-16,sindhupalchowk,Mankha,7,40_54,male,janajati,n/a,other,Banking (surakshya),no_difficulty,1___not_at_all,other,other,financial_support,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,2___very_little,food_aid,option_6,2___very_little,based_on_polit,based_on_dista,1___not_at_all,3___neutral,3___neutral,n/a,n/a,n/a
accountability,2015-07-15,sindhupalchowk,Sanusirwari,9,55,male,brahmin,n/a,government_service__i_e__teach,n/a,no_difficulty,2___very_little,long_term_shelter__housing,short_term_shelter__tent_shelt,toilets_sanitation,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,2___very_little,only_if_damage,because_people,5___completely_yes,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Manghkha,7,55,female,brahmin,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,clean_water,2___very_little,option_6,food_aid,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,option_6,cash_for_work,2___very_little,based_on_dista,other,4___mostly_yes,1___not_at_all,3___neutral,1___not_at_all,livelihoods,financial_support
accountability,2015-07-15,sindhupalchowk,sangachok,2,25_39,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,toilets_sanitation,1___not_at_all,option_6,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,3___neutral,first_come__fi,based_on_dista,1___not_at_all,1___not_at_all,refused,refused,n/a,n/a
accountability,2015-07-15,sindhupalchowk,Sanusirwari,9,40_54,male,newar,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,2___very_little,long_term_shelter__housing,short_term_shelter__tent_shelt,financial_support,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,food_aid,2___very_little,first_come__fi,only_if_damage,5___completely_yes,1___not_at_all,2___very_little,n/a,n/a,n/a
accountability,2015-07-16,sindhupalchowk,Mankha,7,25_39,male,brahmin,n/a,other,Bima company,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,toilets_sanitation,2___very_little,food_aid,building_mater,5___completely_yes,n/a,n/a,3___neutral,cash_for_work,building_mater,3___neutral,first_come__fi,based_on_polit,1___not_at_all,3___neutral,3___neutral,n/a,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Mankha,7,40_54,female,chhetri,n/a,government_service__i_e__teach,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,clean_water,2___very_little,option_6,cash_for_work,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,3___neutral,5___completely_yes,4___mostly_yes,n/a,n/a
accountability,2015-07-15,sindhupalchowk,Sanusirwari,9,55,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,short_term_shelter__tent_shelt,financial_support,1___not_at_all,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,2___very_little,other,joint_families,5___completely_yes,1___not_at_all,2___very_little,n/a,n/a,n/a
accountability,2015-07-15,sindhupalchowk,Pangetar,7,40_54,male,chhetri,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,toilets_sanitation,1___not_at_all,option_6,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,3___neutral,based_on_dista,other,1___not_at_all,don_t_know,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-16,sindhupalchowk,mankha,7,25_39,female,brahmin,n/a,ngo_worker_business,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,long_term_shelter__housing,clean_water,1___not_at_all,cash_for_work,food_aid,2___very_little,news_about_government_decision,other,2___very_little,option_6,option_6,1___not_at_all,first_come__fi,based_on_polit,1___not_at_all,2___not_very_m,3___neutral,1___not_at_all,livelihoods,other
accountability,2015-07-14,sindhupalchowk,Manghkha,7,55,female,brahmin,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,livelihoods,livelihoods,1___not_at_all,cash_for_work,building_mater,refused,n/a,n/a,don_t_know,n/a,n/a,2___very_little,based_on_dista,joint_families,2___very_little,3___neutral,don_t_know,3___neutral,healthcare,other
accountability,2015-07-15,sindhupalchowk,Pangetar,6,25_39,female,janajati,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,other,financial_support,long_term_shelter__housing,1___not_at_all,option_6,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,3___neutral,based_on_polit,based_on_dista,1___not_at_all,1___not_at_all,4___mostly_yes,don_t_know,n/a,n/a
accountability,2015-07-15,sindhupalchowk,pangatar,7,55,male,chhetri,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,other,news_about_government_decision,1___not_at_all,building_mater,food_aid,3___neutral,based_on_dista,first_come__fi,1___not_at_all,1___not_at_all,refused,refused,n/a,n/a
accountability,2015-07-15,sindhupalchowk,Pangetaar,7,40_54,female,dalit,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_caste,based_on_polit,1___not_at_all,1___not_at_all,1___not_at_all,2___very_little,financial_support,long_term_shelter__housing
accountability,2015-07-15,sindhupalchowk,Pangetar,7,40_54,female,chhetri,n/a,government_service__i_e__teach,n/a,no_difficulty,3___neutral,other,clean_water,financial_support,3___neutral,option_6,building_mater,5___completely_yes,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,based_on_dista,other,3___neutral,3___neutral,4___mostly_yes,3___neutral,other,toilets_sanitation
accountability,2015-07-14,sindhupalchowk,Mankha,7,40_54,male,brahmin,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,financial_support,food,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,other,3___neutral,option_6,cash_for_work,don_t_know,n/a,n/a,2___very_little,1___not_at_all,don_t_know,refused,n/a,n/a
accountability,2015-07-14,sindhupalchowk,Mankha,7,40_54,male,tamang,n/a,government_service__i_e__teach,n/a,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,clean_water,2___very_little,cash_for_work,housing_inspec,3___neutral,news_about_government_decision,other,2___very_little,option_6,cash_for_work,5___completely_yes,n/a,n/a,3___neutral,3___neutral,3___neutral,refused,n/a,n/a
accountability,2015-07-17,sindhupalchowk,Maghkha,2,40_54,female,dalit,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,livelihoods,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,3___neutral,based_on_dista,first_come__fi,2___very_little,3___neutral,3___neutral,3___neutral,healthcare,other
accountability,2015-07-17,sindhupalchowk,Mankha,2,40_54,male,chhetri,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,clean_water,1___not_at_all,cash_for_work,building_mater,3___neutral,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,1___not_at_all,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-17,sindhupalchowk,Mankha,2,25_39,male,chhetri,n/a,ngo_worker_business,n/a,yes__some_diff,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,toilets_sanitation,1___not_at_all,cash_for_work,building_mater,5___completely_yes,n/a,n/a,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,3___neutral,1___not_at_all,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-18,sindhuli,bhadrakali,1,55,male,dalit,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,3___neutral,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,3___neutral,cash_for_work,building_mater,3___neutral,based_on_polit,other,1___not_at_all,3___neutral,don_t_know,refused,n/a,n/a
nepal_scouts,2015-07-21,sindhuli,kamalamai,8,25_39,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,cash_for_work,5___completely_yes,n/a,n/a,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,2___very_little,1___not_at_all,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-23,sindhuli,bhadrakali,9,25_39,female,dalit,n/a,farmer_laborer,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,2___very_little,cash_for_work,building_mater,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,5___completely,5___completely_yes,don_t_know,n/a,n/a
nepal_scouts,2015-07-23,sindhuli,bhadrakali,9,55,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,5___completely,don_t_know,refused,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakalli,6,55,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,5___completely_yes,n/a,n/a,1___not_at_all,1___not_at_all,5___completely_yes,don_t_know,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakali,6,55,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,2___very_little,5___completely,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakali,6,55,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,5___completely_yes,n/a,n/a,2___very_little,don_t_know,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakali,6,40_54,male,tamang,n/a,government_service__i_e__teach,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,5___completely,5___completely_yes,don_t_know,n/a,n/a
nepal_scouts,2015-07-19,sindhuli,bhadrakali,5,40_54,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,don_t_know,n/a,n/a,2___very_little,2___not_very_m,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-19,sindhuli,bhadrakali,5,40_54,male,tamang,n/a,government_service__i_e__teach,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,2___very_little,how_to_get_shelter_materials,news_about_government_decision,2___very_little,cash_for_work,building_mater,5___completely_yes,n/a,n/a,2___very_little,5___completely,5___completely_yes,don_t_know,n/a,n/a
nepal_scouts,2015-07-19,sindhuli,bhadrakali,5,55,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,don_t_know,n/a,n/a,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,5___completely_yes,n/a,n/a,2___very_little,2___not_very_m,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-19,sindhuli,bhadrakali,5,40_54,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,3___neutral,cash_for_work,building_mater,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,3___neutral,cash_for_work,building_mater,don_t_know,n/a,n/a,don_t_know,5___completely,5___completely_yes,2___very_little,short_term_shelter__tent_shelt,financial_support
nepal_scouts,2015-07-19,sindhuli,bhadrakali,5,40_54,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,food,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,housing_inspec,building_mater,don_t_know,n/a,n/a,2___very_little,2___not_very_m,don_t_know,1___not_at_all,healthcare,financial_support
nepal_scouts,2015-07-18,sindhuli,bhadrakali,1,15_24,female,janajati,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,3___neutral,how_to_register_for_access_sup,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,3___neutral,don_t_know,2___very_little,healthcare,option_15
nepal_scouts,2015-07-20,sindhuli,bhadrakali,7,55,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,5___completely_yes,5___completely,5___completely_yes,2___very_little,housing_inspections,financial_support
nepal_scouts,2015-07-20,sindhuli,bhadrakali,7,40_54,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,3___neutral,short_term_shelter__tent_shelt,food,financial_support,5___completely_yes,n/a,n/a,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,5___completely_yes,5___completely,don_t_know,refused,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakali,7,55,female,tamang,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,short_term_shelter__tent_shelt,food,financial_support,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,don_t_know,5___completely,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-19,sindhuli,bhadrakali,6,25_39,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,1___not_at_all,finding_missing_people,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,refused,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-22,sindhuli,bhadrakali,8,40_54,male,tamang,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,short_term_shelter__tent_shelt,food,financial_support,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_healthcare_psycholo,1___not_at_all,cash_for_work,housing_inspec,don_t_know,n/a,n/a,don_t_know,1___not_at_all,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-20,sindhuli,bhadrakali,7,25_39,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,don_t_know,n/a,n/a,5___completely_yes,don_t_know,don_t_know,refused,n/a,n/a
nepal_scouts,2015-07-22,sindhuli,Kamalamai,9,40_54,female,newar,n/a,ngo_worker_business,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,long_term_shelter__housing,financial_support,1___not_at_all,housing_inspec,cash_for_work,1___not_at_all,how_to_get_shelter_materials,how_to_replace_personal_docume,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_polit,only_if_damage,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing
nepal_scouts,2015-07-20,sindhuli,bhadrakali,7,25_39,female,tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,food,financial_support,2___very_little,cash_for_work,building_mater,don_t_know,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,5___completely,don_t_know,don_t_know,n/a,n/a
nepal_scouts,2015-07-23,sindhuli,bhadrakali,9,40_54,female,tamang,n/a,government_service__i_e__teach,n/a,no_difficulty,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,5___completely,don_t_know,5___completely_yes,n/a,n/a
nepal_scouts,2015-07-23,sindhuli,bhadrakali,9,55,male,tamang,n/a,farmer_laborer,n/a,cannot_do_at_a,5___completely_yes,n/a,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,2___very_little,only_if_damage,based_on_dista,5___completely_yes,5___completely,5___completely_yes,don_t_know,n/a,n/a
nepal_scouts,2015-07-22,sindhuli,Kamalamai,9,15_24,female,chhetri,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,housing_inspec,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_polit,only_if_damage,1___not_at_all,1___not_at_all,3___neutral,1___not_at_all,long_term_shelter__housing,psychosocial_counseling
